report_id,recommendation_id,recommendation,extra_recommendation_context,safety_issue,quality,link
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The standard of passage planning on board the Rena often, and in some respects, did not comply with the company safety management system, or with the vessel's safety management system, or with the STCW Convention.
",exact,None
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The Rena crew occasionally deviated from the passage plan in an ad-hoc manner and did not always incorporate those deviations into the plan - nor did they adequately monitor the ship's progress against the deviations. Deviating from the passage plan was one factor directly contributing to the grounding.
",exact,None
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The standard of watchkeeping on board the Rena for the accident voyage and particularly the watch period during which the grounding occurred, in almost all respects, did not comply with the industry best practice described in the IMO Voyage Planning Guidelines and The Nautical Institute's Bridge Team Management - a Practical Guide.
",exact,Possible
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The crew were not adequately monitoring and fixing the Rena's position as the ship approached Astrolabe Reef and the port of Tauranga.
",exact,None
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The watchkeeper was not making the most effective use of the bridge navigation equipment on board the Rena before the grounding.
",exact,None
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The compass error was infrequently checked and was not checked at all on the voyage from Napier to Tauranga.
",exact,None
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","There was no clear delineation of who had control of the Rena at the time of the grounding, and the master, having assumed that he had taken control, had received virtually no information on where the ship was, where it was heading and what immediate dangers to navigation he needed to consider.
",exact,None
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The performance of both the master and the second mate was likely to have been at least mildly affected by fatigue during the work period midnight to 0215, the period leading up to the grounding.
",exact,None
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The CIEL oversight of the safety management system as applied on board the Rena was not sufficient to prevent a high number of port state control deficiencies and violations of some company procedures for voyage planning and navigation.
",exact,Possible
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The number of port state control deficiencies identified against the Rena and its detention in Fremantle for non-compliance with statutory requirements indicates that the safety management system as applied on board the Rena was not meeting the objectives of the ISM Code.
",exact,Possible
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","Eight of the 12 vessels managed by CIEL had higher rates of deficiencies per inspection than the average of all other vessels subjected to port state control inspections in the Asia-Pacific region in the same period. The Rena's deficiency rate was almost twice the average. This indicated that the CIEL safety management system for the vessels operating in the Asia-Pacific region, and for the Rena, was not functioning as it could have been according to the ISM Code.
",exact,None
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","Independent audits had found that the Philippine seafarer training system did not meet the standards specified by the STCW Convention at both systemic and training institute levels.
",exact,Possible
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The Liberian Registry recognised by endorsement certificates issued by the Philippines in accordance with STCW Convention Regulation I/10, when independent audits found that the Philippines' maritime education, training and certification system did not meet the standards specified in the STCW [95] Convention.
",exact,Possible
