report_id,recommendation_id,recommendation,extra_recommendation_context,safety_issue,quality,link
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"The Easy Rider capsized when it was engulfed by what was probably a large breaking wave, which reduced the vessel's stability by landing sea water onto the fishing deck, at the same time as rolling the vessel past the angle where it lost any chance of recovery.
",exact,None
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"The Easy Rider was loaded with too much weight, too high up on deck, which left the boat with insufficient reserve stability for its intended voyage when it departed from Bluff.
",exact,None
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"The weather conditions were not suitable for the Easy Rider to venture across Foveaux Strait at night, with marginal stability and with passengers on board.
",exact,None
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"The pre-arranged rendezvous with the helicopter to coincide with unloading other vessels at Big South Cape Island possibly influenced the skipper's decision to continue with his planned departure.
",exact,None
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"The Easy Rider did not have sufficient life-saving equipment for the 9 persons on board.
",exact,None
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"The Easy Rider's manually operated emergency position indicating radio beacon had probably not been intentionally activated and was still stowed in its bracket within the wheelhouse when the vessel sank.
",exact,None
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"Float-free emergency position indicating radio beacons and the enhancement of people carrying personal locator beacons will improve the chances of being noticed and rescued, particularly in the event of a sudden or catastrophic event such as a capsize.
",exact,None
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"It has not been possible to determine how many, if any, of the 8 persons who died survived the initial capsize, and if so for how long they survived.
",exact,None
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"There were as few as 4 approved lifejackets on board the Easy Rider to be shared among 9 people, which not only contravened Maritime Rules but significantly reduced the chances of persons not wearing lifejackets surviving in the water after the vessel capsized.
",exact,None
2012_201,002/13,"The Commission recommends that the Director of Maritime New Zealand clarifies with industry the legal requirements around dual purpose use of vessels and the use of commercial vessels as pleasure craft, and ensures that safe ship management documents refer to the full requirements an owner must comply with before the vessel is used for another purpose.",,"The Easy Rider's life-raft was in current survey and was properly installed, but was not able to float free to the surface because it became lodged between the wheelhouse and the bulwarks as the vessel was sinking. Rated for 4 persons only, the life-raft did not have sufficient capacity to cater for the 9 persons on board.
",exact,None
